tick,elapsed_t_s,elapsed_t_hr,distance_km,actual_spd_kmh,target_kmh,actual_soc_pct,plan_spd_kmh,plan_soc_pct,spd_err_kmh,soc_err_pct,time_err_s,irradiance,wind_ms,solve_ms,solver_ok
0,0.0,8.0,0.0,93.96652688776935,93.87502317886053,79.5840063575038,93.87511176384302,80.0,0.09141512392632478,-0.4159936424962041,0.0,14.108470745868209,5.0,46.67800001334399,True
1,60.0,8.016666666666667,1.5680311249100585,93.92999351002992,93.87491951897837,78.58259179358147,93.87513073229765,79.39267221410155,0.05486277773226789,-0.8100804205200802,0.5593294317834392,412.30993191569587,5.333329058935358,42.546499986201525,True
2,120.0,8.033333333333333,3.128755548456968,94.13195771375166,93.87487971302028,79.08634048088287,93.87518094775315,79.28614693374448,0.2567767659985094,-0.19980645286160836,-0.7987599904315914,539.759237517034,5.543130243664018,42.35870001139119,True
3,180.0,8.05,4.693849517673776,93.50153817674124,93.87486414320206,78.04641744451833,93.87526131188726,79.1647878343057,-0.3737231351460224,-1.1183703897873727,-0.23936819009281862,346.21768139857153,3.0096731278412143,42.830799997318536,True
4,240.0,8.066666666666666,6.25758488219172,93.90457458950472,93.87493039913525,78.5655322164315,93.87537725633152,79.21758987012485,0.029197333173200946,-0.6520576536933476,0.32008504295325224,377.9304175671663,0.4212152181907274,41.476599988527596,True
5,300.0,8.083333333333334,7.823529673854354,93.87673540326396,93.87491259994417,77.8299631411368,93.87553597988624,78.90395662250667,0.0011994233777272711,-1.0739934813698682,0.8796242960008271,551.352192579417,4.304272453157643,40.96800001570955,True
6,360.0,8.1,9.38839295974502,94.21501674357174,93.87480183061028,75.75072162747382,93.87575582925625,77.48062365453283,0.33926091431548855,-1.729902027059012,-0.47814844703441395,397.6606315941626,8.813597996107042,38.3111999835819,True
7,420.0,8.116666666666667,10.950079610754882,94.05908296212093,93.87491313034432,74.96881889398117,93.87603799480546,76.64375915252835,0.1830449673154675,-1.6749402585471813,0.08166671362346278,278.3860043502841,1.7794334484657692,36.5379000431858,True
8,480.0,8.133333333333333,12.515409160457518,93.97342352219023,93.87495259571578,73.89479979299514,93.87640805431575,76.13538927239645,0.09701546787448478,-2.240589479401308,0.6416862962678351,473.56480947815635,7.133514756737229,39.84290000516921,True
9,540.0,8.15,14.079784720941566,93.80672677192138,93.87516967971082,72.24405368843912,93.87691048715742,75.29522703617971,-0.07018371523604117,-3.051173347740587,-0.715431055404224,498.1166211662014,0.7540666329361784,38.34520000964403,True
10,600.0,8.166666666666666,15.646402502513995,94.07185509805531,93.8754285732313,71.99976684996064,93.87754919766691,74.92427189439523,0.19430590038840023,-2.9245050444345964,-0.15478033260058055,350.09161401881516,2.3337821580074123,37.92779997456819,True
11,660.0,8.183333333333334,17.211946726624735,94.07356134318759,93.87585270690806,72.32561502375917,93.87838413966875,74.78155862843536,0.19517720351883838,-2.455943604676193,0.40633262036010365,414.7182234397978,0.061851714360677434,38.6210999567993,True
12,720.0,8.2,18.774931985866044,93.48978047473359,93.87627886876777,72.40904292690824,93.87947871705366,74.65026384459836,-0.38969824232006545,-2.2412209176901143,0.968050186032201,498.2284635900719,5.487623938539012,39.80580001370981,True
13,780.0,8.216666666666667,20.342714257518654,94.06114948772017,93.87683864008842,70.09678685371316,93.88096322017786,74.16826092384812,0.18018626754231093,-4.071474070134968,-0.3867636922402653,339.2985044501299,4.5727680541899325,38.05759997339919,True
14,840.0,8.233333333333333,21.905882332844353,94.23052501364806,93.87765496624125,69.98455201039465,93.88285590339045,73.83781123916309,0.3476691102576126,-3.8532592287684366,0.17681933020060114,359.55992979991737,3.9674015837453402,34.83810002217069,True
15,900.0,8.25,23.471055631105408,94.3215320783105,93.87856158184043,69.55113079334572,93.88533522924732,73.5251660430454,0.43619684906317957,-3.974035249699682,0.741771058697509,520.6458799439356,9.581670246795,36.29940003156662,True
16,960.0,8.266666666666667,25.03331736572188,93.64328402913695,93.87994073024566,68.75164511057093,93.8887033572111,73.1488736066595,-0.24541932807414923,-4.397228496088573,-0.6086498420179396,460.5208911622321,6.689327865762085,35.096899955533445,True
17,1020.0,8.283333333333333,26.5964092378806,94.04637968671925,93.88181920898893,68.16593558771609,93.89299913958183,72.64459402997605,0.15338054713741656,-4.478658442259956,-0.039467406728931564,336.560904133145,7.2930623514385164,36.06430004583672,True
18,1080.0,8.3,28.16450812013296,94.0436105748119,93.8843025561312,66.51428223738394,93.89862977624949,72.04415334597927,0.14498079856240054,-5.52987110859533,0.5328231324413082,520.3682314880855,6.78408118252884,35.97719996469095,True
19,1140.0,8.316666666666666,29.72931926961315,94.02567769340577,93.88766126903856,65.19246232617384,93.90628699051466,71.04047863365471,0.11939070289110987,-5.848016307480876,-0.8076216687170472,517.5532961756609,6.088015708472415,35.57439998257905,True
20,1200.0,8.333333333333334,31.29218308443062,93.90152225167593,93.89207162307032,64.98606378586159,93.91605060907055,70.51801120005192,-0.014528357394624436,-5.531947414190327,-0.22571608873931837,364.2823356832155,6.284709246578001,35.3581000235863,True
21,1260.0,8.35,32.85995401317153,93.41360904372502,93.89780849596673,63.333494379127494,93.92884884742837,70.09489266915642,-0.5152398037033521,-6.761398290028929,0.3632558394137959,420.10409083802756,6.7364492384220105,35.849800042342395,True
22,1320.0,8.366666666666667,34.42330820976025,93.66820184124767,93.90547641993645,61.881582866245786,93.94562309912597,69.03490157211492,-0.2774212578783022,-7.1533187058691325,0.961492146471528,543.8430995724989,4.431338467226248,36.151900014374405,True
23,1380.0,8.383333333333333,35.988888121687054,93.79199085448268,93.91563770170656,60.4510329795336,93.96845225158397,67.77954733854006,-0.17646139710129205,-7.328514359006455,-0.3436806984896066,364.31272829689254,6.626241028513135,35.12620000401512,True
24,1440.0,8.4,37.557397899431024,94.21148991574972,93.92899208732648,59.92705499769065,93.99760176362852,67.07199453519709,0.21388815212119994,-7.1449395375064455,0.28320273413487485,391.52700300003784,6.931136780501988,36.334200005512685,True
