tick,elapsed_t_s,elapsed_t_hr,distance_km,actual_spd_kmh,target_kmh,actual_soc_pct,plan_spd_kmh,plan_soc_pct,spd_err_kmh,soc_err_pct,time_err_s,irradiance,wind_ms,solve_ms,solver_ok
55,3300.0,8.916666666666666,86.74621511982673,97.6918977656436,97.50764766618524,50.225546643012656,98.65133930243103,51.64291397713981,-0.9594415367874234,-1.4173673341271567,11.826143907023834,709.5833598623656,-1.3884634740376018,39.29939999943599,True
56,3360.0,8.933333333333334,88.37181062682144,96.99230698160177,97.64781757548486,50.39756390162369,98.3426998755596,51.88166771131062,-1.3503928939578316,-1.4841038096869283,13.336882838213114,659.6755104770708,-1.3550392293571683,37.516399985179305,True
57,3420.0,8.95,89.99990983010265,97.71430325536939,97.71770981460914,50.799494536718086,98.0645906194195,52.26666204690912,-0.35028736405011784,-1.4671675101910324,12.868108731343,684.2514957580656,-0.9715992658862419,35.683800000697374,True
58,3480.0,8.966666666666667,91.62667802133392,97.61921259782632,97.75042252329244,51.202636117353975,97.9128663488225,52.48321709874958,-0.2936537509961852,-1.2805809813956017,12.237454826025896,649.524118362714,-0.8323842801422572,36.47559997625649,True
59,3540.0,8.983333333333333,93.25152768861524,98.24818722839913,97.76492739426764,51.372451075801564,97.83686436449186,52.30380087156134,0.411322863907273,-0.9313497957597789,13.373985236714816,671.4724764856453,-0.5106761725315545,43.21650002384558,True
60,3600.0,9.0,94.8820183001267,97.72640361895567,97.81273555134588,50.43475329538105,98.04916256164577,50.515259325390986,-0.3227589426901005,-0.08050603000993561,12.709176057237528,640.8627579144875,-0.6392840409392953,47.868299996480346,True
61,3660.0,9.016666666666666,96.51468145733475,97.54166010067415,97.92248512387614,49.31146160557823,98.46611797511616,50.74499280944794,-0.9244578744420124,-1.4335312038697126,14.086525286390952,652.0377107934819,-2.8631202883919022,46.17089999374002,True
62,3720.0,9.033333333333333,98.14740080740559,98.32242000705362,98.01441599454155,50.38799879277663,98.47005254019125,51.410119952504665,-0.14763253313762448,-1.0221211597280373,13.78710342934346,669.3204012504793,-1.7959329249203095,40.34839995438233,True
63,3780.0,9.05,99.7794268307696,97.43939950950777,98.09984446195385,50.22921048011744,98.52294533911048,51.3408760449841,-1.0835458296027127,-1.1116655648666622,13.462471116869438,647.9125746633051,-1.118153895213952,43.30419999314472,True
64,3840.0,9.066666666666666,101.41514819466592,98.07076888834064,98.17868348526052,50.59216301102649,98.5696188852857,51.60628839091179,-0.4988499969450686,-1.0141253798853,15.018218725370389,664.2927620841973,2.367153009853165,38.25169999618083,True
